intermediary_name,payer_name,cpt_code,state,allowed_amount,effective_date,notes
Alma,Cigna - PPO - HSA Plus,90833,FL,,,
Alma,Cigna - PPO - HSA Plus,90836,FL,,,
Alma,Cigna - PPO - HSA Plus,90838,FL,,,
Alma,Florida Blue,99204,FL,,,
Alma,Florida Blue,99205,FL,,,
Alma,Florida Blue,99214,FL,,,
Alma,Florida Blue,99215,FL,,,
Alma,Florida Blue,90833,FL,,,
Alma,Florida Blue,90836,FL,,,
Alma,Florida Blue,90838,FL,,,
Alma,Oscar Health Insurance,99204,FL,,,
Alma,Oscar Health Insurance,99205,FL,,,
Alma,Oscar Health Insurance,99214,FL,,,
Alma,Oscar Health Insurance,99215,FL,,,
Alma,Oscar Health Insurance,90833,FL,,,
Alma,Oscar Health Insurance,90836,FL,,,
Alma,Oscar Health Insurance,90838,FL,,,
Alma,Oxford,99204,DC,,,
Alma,Oxford,99205,DC,,,
Alma,Oxford,99214,DC,,,
Alma,Oxford,99215,DC,,,
Alma,Oxford,90833,DC,,,
Alma,Oxford,90836,DC,,,
Alma,Oxford,90838,DC,,,
Alma,Oxford,99204,MD,,,
Alma,Oxford,99205,MD,,,
Alma,Oxford,99214,MD,,,
Alma,Oxford,99215,MD,,,
Alma,Oxford,90833,MD,,,
Alma,Oxford,90836,MD,,,
Alma,Oxford,90838,MD,,,
Alma,UMR,99204,FL,,,
Alma,UMR,99205,FL,,,
Alma,UMR,99214,FL,,,
Alma,UMR,99215,FL,,,
Alma,UMR,90833,FL,,,
Alma,UMR,90836,FL,,,
Alma,UMR,90838,FL,,,
Alma,UMR,99204,WA,,,
Alma,UMR,99205,WA,,,
Alma,UMR,99214,WA,,,
Alma,UMR,99215,WA,,,
Alma,UMR,90833,WA,,,
Alma,UMR,90836,WA,,,
Alma,UMR,90838,WA,,,
Alma,UMR,99204,OR,,,
Alma,UMR,99205,OR,,,
Alma,UMR,99214,OR,,,
Alma,UMR,99215,OR,,,
Alma,UMR,90833,OR,,,
Alma,UMR,90836,OR,,,
Alma,UMR,90838,OR,,,
Alma,UMR - United Healthcare Choice Plus network,99204,WA,,,
Alma,UMR - United Healthcare Choice Plus network,99205,WA,,,
Alma,UMR - United Healthcare Choice Plus network,99214,WA,,,
Alma,UMR - United Healthcare Choice Plus network,99215,WA,,,
Alma,UMR - United Healthcare Choice Plus network,90833,WA,,,
Alma,UMR - United Healthcare Choice Plus network,90836,WA,,,
Alma,UMR - United Healthcare Choice Plus network,90838,WA,,,
Alma,Surest,99204,MN,,,
Alma,Surest,99205,MN,,,
Alma,Surest,99214,MN,,,
Alma,Surest,99215,MN,,,
Alma,Surest,90833,MN,,,
Alma,Surest,90836,MN,,,
Alma,Surest,90838,MN,,,
Alma,Surest,99204,WA,,,
Alma,Surest,99205,WA,,,
Alma,Surest,99214,WA,,,
Alma,Surest,99215,WA,,,
Alma,Surest,90833,WA,,,
Alma,Surest,90836,WA,,,
Alma,Surest,90838,WA,,,
Alma,Surest - United Healthcare Choice Network,99204,MN,,,
Alma,Surest - United Healthcare Choice Network,99205,MN,,,
Alma,Surest - United Healthcare Choice Network,99214,MN,,,
Alma,Surest - United Healthcare Choice Network,99215,MN,,,
Alma,Surest - United Healthcare Choice Network,90833,MN,,,
Alma,Surest - United Healthcare Choice Network,90836,MN,,,
Alma,Surest - United Healthcare Choice Network,90838,MN,,,
Alma,Medica - United Healthcare,99204,MN,,,
Alma,Medica - United Healthcare,99205,MN,,,
Alma,Medica - United Healthcare,99214,MN,,,
Alma,Medica - United Healthcare,99215,MN,,,
Alma,Medica - United Healthcare,90833,MN,,,
Alma,Medica - United Healthcare,90836,MN,,,
Alma,Medica - United Healthcare,90838,MN,,,
Alma,Blue Cross Blue Shield,99204,FL,,,
Alma,Blue Cross Blue Shield,99205,FL,,,
Alma,Blue Cross Blue Shield,99214,FL,,,
Alma,Blue Cross Blue Shield,99215,FL,,,
Alma,Blue Cross Blue Shield,90833,FL,,,
Alma,Blue Cross Blue Shield,90836,FL,,,
Alma,Blue Cross Blue Shield,90838,FL,,,
Alma,Blue Cross Blue Shield,99204,OR,,,
Alma,Blue Cross Blue Shield,99205,OR,,,
Alma,Blue Cross Blue Shield,99214,OR,,,
Alma,Blue Cross Blue Shield,99215,OR,,,
Alma,Blue Cross Blue Shield,90833,OR,,,
Alma,Blue Cross Blue Shield,90836,OR,,,
Alma,Blue Cross Blue Shield,90838,OR,,,
Alma,Blue Cross Blue Shield,99204,WA,,,
Alma,Blue Cross Blue Shield,99205,WA,,,
Alma,Blue Cross Blue Shield,99214,WA,,,
Alma,Blue Cross Blue Shield,99215,WA,,,
Alma,Blue Cross Blue Shield,90833,WA,,,
Alma,Blue Cross Blue Shield,90836,WA,,,
Alma,Blue Cross Blue Shield,90838,WA,,,
Alma,Blue Cross Blue Shield of Massachusetts,99204,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,99205,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,99214,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,99215,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,90833,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,90836,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,90838,DC,,,
Alma,Blue Cross Blue Shield of Massachusetts,99204,MD,,,
Alma,Blue Cross Blue Shield of Massachusetts,99205,MD,,,
Alma,Blue Cross Blue Shield of Massachusetts,99214,MD,,,
Alma,Blue Cross Blue Shield of Massachusetts,99215,MD,,,
Alma,Blue Cross Blue Shield of Massachusetts,90833,MD,,,
Alma,Blue Cross Blue Shield of Massachusetts,90836,MD,,,
Alma,Blue Cross Blue Shield of Massachusetts,90838,MD,,,
Alma,BCBS - Anthem,99204,CO,,,
Alma,BCBS - Anthem,99205,CO,,,
Alma,BCBS - Anthem,99214,CO,,,
Alma,BCBS - Anthem,99215,CO,,,
Alma,BCBS - Anthem,90833,CO,,,
Alma,BCBS - Anthem,90836,CO,,,
Alma,BCBS - Anthem,90838,CO,,,
Alma,Aetna Choice POS II - Meritain Health plan,99204,FL,,,
Alma,Aetna Choice POS II - Meritain Health plan,99205,FL,,,
Alma,Aetna Choice POS II - Meritain Health plan,99214,FL,,,
Alma,Aetna Choice POS II - Meritain Health plan,99215,FL,,,
Alma,Aetna Choice POS II - Meritain Health plan,90833,FL,,,
Alma,Aetna Choice POS II - Meritain Health plan,90836,FL,,,
Alma,Aetna Choice POS II - Meritain Health plan,90838,FL,,,
Alma,Meritain Health,99204,FL,,,
Alma,Meritain Health,99205,FL,,,
Alma,Meritain Health,99214,FL,,,
Alma,Meritain Health,99215,FL,,,
Alma,Meritain Health,90833,FL,,,
Alma,Meritain Health,90836,FL,,,
Alma,Meritain Health,90838,FL,,,
Alma,NALC Health Benefit Plan,99204,DC,,,
Alma,NALC Health Benefit Plan,99205,DC,,,
Alma,NALC Health Benefit Plan,99214,DC,,,
Alma,NALC Health Benefit Plan,99215,DC,,,
Alma,NALC Health Benefit Plan,90833,DC,,,
Alma,NALC Health Benefit Plan,90836,DC,,,
Alma,NALC Health Benefit Plan,90838,DC,,,
Alma,NALC Health Benefit Plan,99204,MD,,,
Alma,NALC Health Benefit Plan,99205,MD,,,
Alma,NALC Health Benefit Plan,99214,MD,,,
Alma,NALC Health Benefit Plan,99215,MD,,,
Alma,NALC Health Benefit Plan,90833,MD,,,
Alma,NALC Health Benefit Plan,90836,MD,,,
Alma,NALC Health Benefit Plan,90838,MD,,,
Alma,PacificSource,99204,OR,,,
Alma,PacificSource,99205,OR,,,
Alma,PacificSource,99214,OR,,,
Alma,PacificSource,99215,OR,,,
Alma,PacificSource,90833,OR,,,
Alma,PacificSource,90836,OR,,,
Alma,PacificSource,90838,OR,,,
Alma,PacificSource,99204,MT,,,
Alma,PacificSource,99205,MT,,,
Alma,PacificSource,99214,MT,,,
Alma,PacificSource,99215,MT,,,
Alma,PacificSource,90833,MT,,,
Alma,PacificSource,90836,MT,,,
Alma,PacificSource,90838,MT,,,
Grow Therapy,Optum/UHC/Oscar,99204,AK,,,
Grow Therapy,Optum/UHC/Oscar,99205,AK,,,
Grow Therapy,Optum/UHC/Oscar,99214,AK,,,
Grow Therapy,Optum/UHC/Oscar,99215,AK,,,
Grow Therapy,Optum/UHC/Oscar,90833,AK,,,
Grow Therapy,Optum/UHC/Oscar,90836,AK,,,
Grow Therapy,Optum/UHC/Oscar,90838,AK,,,
Grow Therapy,Optum/UHC/Oscar,99204,AZ,,,
Grow Therapy,Optum/UHC/Oscar,99205,AZ,,,
Grow Therapy,Optum/UHC/Oscar,99214,AZ,,,
Grow Therapy,Optum/UHC/Oscar,99215,AZ,,,
Grow Therapy,Optum/UHC/Oscar,90833,AZ,,,
Grow Therapy,Optum/UHC/Oscar,90836,AZ,,,
Grow Therapy,Optum/UHC/Oscar,90838,AZ,,,
Grow Therapy,Optum/UHC/Oscar,99204,CO,,,
Grow Therapy,Optum/UHC/Oscar,99205,CO,,,
Grow Therapy,Optum/UHC/Oscar,99214,CO,,,
Grow Therapy,Optum/UHC/Oscar,99215,CO,,,
Grow Therapy,Optum/UHC/Oscar,90833,CO,,,
Grow Therapy,Optum/UHC/Oscar,90836,CO,,,
Grow Therapy,Optum/UHC/Oscar,90838,CO,,,
Grow Therapy,Optum/UHC/Oscar,99204,DC,,,
Grow Therapy,Optum/UHC/Oscar,99205,DC,,,
Grow Therapy,Optum/UHC/Oscar,99214,DC,,,
Grow Therapy,Optum/UHC/Oscar,99215,DC,,,
Grow Therapy,Optum/UHC/Oscar,90833,DC,,,
Grow Therapy,Optum/UHC/Oscar,90836,DC,,,
Grow Therapy,Optum/UHC/Oscar,90838,DC,,,
Grow Therapy,Optum/UHC/Oscar,99204,FL,,,
Grow Therapy,Optum/UHC/Oscar,99205,FL,,,
Grow Therapy,Optum/UHC/Oscar,99214,FL,,,
Grow Therapy,Optum/UHC/Oscar,99215,FL,,,
Grow Therapy,Optum/UHC/Oscar,90833,FL,,,
Grow Therapy,Optum/UHC/Oscar,90836,FL,,,
Grow Therapy,Optum/UHC/Oscar,90838,FL,,,
Grow Therapy,Optum/UHC/Oscar,99204,IA,,,
Grow Therapy,Optum/UHC/Oscar,99205,IA,,,
Grow Therapy,Optum/UHC/Oscar,99214,IA,,,
Grow Therapy,Optum/UHC/Oscar,99215,IA,,,
Grow Therapy,Optum/UHC/Oscar,90833,IA,,,
Grow Therapy,Optum/UHC/Oscar,90836,IA,,,
Grow Therapy,Optum/UHC/Oscar,90838,IA,,,
Grow Therapy,Optum/UHC/Oscar,99204,MD,,,
Grow Therapy,Optum/UHC/Oscar,99205,MD,,,
Grow Therapy,Optum/UHC/Oscar,99214,MD,,,
Grow Therapy,Optum/UHC/Oscar,99215,MD,,,
Grow Therapy,Optum/UHC/Oscar,90833,MD,,,
Grow Therapy,Optum/UHC/Oscar,90836,MD,,,
Grow Therapy,Optum/UHC/Oscar,90838,MD,,,
Grow Therapy,Optum/UHC/Oscar,99204,MN,,,
Grow Therapy,Optum/UHC/Oscar,99205,MN,,,
Grow Therapy,Optum/UHC/Oscar,99214,MN,,,
Grow Therapy,Optum/UHC/Oscar,99215,MN,,,
Grow Therapy,Optum/UHC/Oscar,90833,MN,,,
Grow Therapy,Optum/UHC/Oscar,90836,MN,,,
Grow Therapy,Optum/UHC/Oscar,90838,MN,,,
Grow Therapy,Optum/UHC/Oscar,99204,MT,,,
Grow Therapy,Optum/UHC/Oscar,99205,MT,,,
Grow Therapy,Optum/UHC/Oscar,99214,MT,,,
Grow Therapy,Optum/UHC/Oscar,99215,MT,,,
Grow Therapy,Optum/UHC/Oscar,90833,MT,,,
Grow Therapy,Optum/UHC/Oscar,90836,MT,,,
Grow Therapy,Optum/UHC/Oscar,90838,MT,,,
Grow Therapy,Optum/UHC/Oscar,99204,OR,,,
Grow Therapy,Optum/UHC/Oscar,99205,OR,,,
Grow Therapy,Optum/UHC/Oscar,99214,OR,,,
Grow Therapy,Optum/UHC/Oscar,99215,OR,,,
Grow Therapy,Optum/UHC/Oscar,90833,OR,,,
Grow Therapy,Optum/UHC/Oscar,90836,OR,,,
Grow Therapy,Optum/UHC/Oscar,90838,OR,,,
Grow Therapy,Optum/UHC/Oscar,99204,WA,,,
Grow Therapy,Optum/UHC/Oscar,99205,WA,,,
Grow Therapy,Optum/UHC/Oscar,99214,WA,,,
Grow Therapy,Optum/UHC/Oscar,99215,WA,,,
Grow Therapy,Optum/UHC/Oscar,90833,WA,,,
Grow Therapy,Optum/UHC/Oscar,90836,WA,,,
Grow Therapy,Optum/UHC/Oscar,90838,WA,,,
Grow Therapy,Aetna,99204,AK,,,
Grow Therapy,Aetna,99205,AK,,,
Grow Therapy,Aetna,99214,AK,,,
Grow Therapy,Aetna,99215,AK,,,
Grow Therapy,Aetna,90833,AK,,,
Grow Therapy,Aetna,90836,AK,,,
Grow Therapy,Aetna,90838,AK,,,
Grow Therapy,Aetna,99204,AZ,,,
Grow Therapy,Aetna,99205,AZ,,,
Grow Therapy,Aetna,99214,AZ,,,
Grow Therapy,Aetna,99215,AZ,,,
Grow Therapy,Aetna,90833,AZ,,,
Grow Therapy,Aetna,90836,AZ,,,
Grow Therapy,Aetna,90838,AZ,,,
Grow Therapy,Aetna,99204,CO,,,
Grow Therapy,Aetna,99205,CO,,,
Grow Therapy,Aetna,99214,CO,,,
Grow Therapy,Aetna,99215,CO,,,
Grow Therapy,Aetna,90833,CO,,,
Grow Therapy,Aetna,90836,CO,,,
Grow Therapy,Aetna,90838,CO,,,
Grow Therapy,Aetna,99204,DC,,,
Grow Therapy,Aetna,99205,DC,,,
Grow Therapy,Aetna,99214,DC,,,
Grow Therapy,Aetna,99215,DC,,,
Grow Therapy,Aetna,90833,DC,,,
Grow Therapy,Aetna,90836,DC,,,
Grow Therapy,Aetna,90838,DC,,,
Grow Therapy,Aetna,99204,FL,,,
Grow Therapy,Aetna,99205,FL,,,
Grow Therapy,Aetna,99214,FL,,,
Grow Therapy,Aetna,99215,FL,,,
Grow Therapy,Aetna,90833,FL,,,
Grow Therapy,Aetna,90836,FL,,,
Grow Therapy,Aetna,90838,FL,,,
Grow Therapy,Aetna,99204,IA,,,
Grow Therapy,Aetna,99205,IA,,,
Grow Therapy,Aetna,99214,IA,,,
Grow Therapy,Aetna,99215,IA,,,
Grow Therapy,Aetna,90833,IA,,,
Grow Therapy,Aetna,90836,IA,,,
Grow Therapy,Aetna,90838,IA,,,
Grow Therapy,Aetna,99204,MD,,,
Grow Therapy,Aetna,99205,MD,,,
Grow Therapy,Aetna,99214,MD,,,
Grow Therapy,Aetna,99215,MD,,,
Grow Therapy,Aetna,90833,MD,,,
Grow Therapy,Aetna,90836,MD,,,
Grow Therapy,Aetna,90838,MD,,,
Grow Therapy,Aetna,99204,MN,,,
Grow Therapy,Aetna,99205,MN,,,
Grow Therapy,Aetna,99214,MN,,,
Grow Therapy,Aetna,99215,MN,,,
Grow Therapy,Aetna,90833,MN,,,
Grow Therapy,Aetna,90836,MN,,,
Grow Therapy,Aetna,90838,MN,,,
Grow Therapy,Aetna,99204,MT,,,
Grow Therapy,Aetna,99205,MT,,,
Grow Therapy,Aetna,99214,MT,,,
Grow Therapy,Aetna,99215,MT,,,
Grow Therapy,Aetna,90833,MT,,,
Grow Therapy,Aetna,90836,MT,,,
Grow Therapy,Aetna,90838,MT,,,
Grow Therapy,Aetna,99204,OR,,,
Grow Therapy,Aetna,99205,OR,,,
Grow Therapy,Aetna,99214,OR,,,
Grow Therapy,Aetna,99215,OR,,,
Grow Therapy,Aetna,90833,OR,,,
Grow Therapy,Aetna,90836,OR,,,
Grow Therapy,Aetna,90838,OR,,,
Grow Therapy,Aetna,99204,WA,,,
Grow Therapy,Aetna,99205,WA,,,
Grow Therapy,Aetna,99214,WA,,,
Grow Therapy,Aetna,99215,WA,,,
Grow Therapy,Aetna,90833,WA,,,
Grow Therapy,Aetna,90836,WA,,,
Grow Therapy,Aetna,90838,WA,,,
Grow Therapy,Cigna,99204,AK,,,
Grow Therapy,Cigna,99205,AK,,,
Grow Therapy,Cigna,99214,AK,,,
Grow Therapy,Cigna,99215,AK,,,
Grow Therapy,Cigna,90833,AK,,,
Grow Therapy,Cigna,90836,AK,,,
Grow Therapy,Cigna,90838,AK,,,
Grow Therapy,Cigna,99204,AZ,,,
Grow Therapy,Cigna,99205,AZ,,,
Grow Therapy,Cigna,99214,AZ,,,
Grow Therapy,Cigna,99215,AZ,,,
Grow Therapy,Cigna,90833,AZ,,,
Grow Therapy,Cigna,90836,AZ,,,
Grow Therapy,Cigna,90838,AZ,,,
Grow Therapy,Cigna,99204,CO,,,
Grow Therapy,Cigna,99205,CO,,,
Grow Therapy,Cigna,99214,CO,,,
Grow Therapy,Cigna,99215,CO,,,
Grow Therapy,Cigna,90833,CO,,,
Grow Therapy,Cigna,90836,CO,,,
Grow Therapy,Cigna,90838,CO,,,
Grow Therapy,Cigna,99204,DC,,,
Grow Therapy,Cigna,99205,DC,,,
Grow Therapy,Cigna,99214,DC,,,
Grow Therapy,Cigna,99215,DC,,,
Grow Therapy,Cigna,90833,DC,,,
Grow Therapy,Cigna,90836,DC,,,
Grow Therapy,Cigna,90838,DC,,,
Grow Therapy,Cigna,99204,FL,,,
Grow Therapy,Cigna,99205,FL,,,
Grow Therapy,Cigna,99214,FL,,,
Grow Therapy,Cigna,99215,FL,,,
Grow Therapy,Cigna,90833,FL,,,
Grow Therapy,Cigna,90836,FL,,,
Grow Therapy,Cigna,90838,FL,,,
Grow Therapy,Cigna,99204,IA,,,
Grow Therapy,Cigna,99205,IA,,,
Grow Therapy,Cigna,99214,IA,,,
Grow Therapy,Cigna,99215,IA,,,
Grow Therapy,Cigna,90833,IA,,,
Grow Therapy,Cigna,90836,IA,,,
Grow Therapy,Cigna,90838,IA,,,
Grow Therapy,Cigna,99204,MD,,,
Grow Therapy,Cigna,99205,MD,,,
Grow Therapy,Cigna,99214,MD,,,
Grow Therapy,Cigna,99215,MD,,,
Grow Therapy,Cigna,90833,MD,,,
Grow Therapy,Cigna,90836,MD,,,
Grow Therapy,Cigna,90838,MD,,,
Grow Therapy,Cigna,99204,MN,,,
Grow Therapy,Cigna,99205,MN,,,
Grow Therapy,Cigna,99214,MN,,,
Grow Therapy,Cigna,99215,MN,,,
Grow Therapy,Cigna,90833,MN,,,
Grow Therapy,Cigna,90836,MN,,,
Grow Therapy,Cigna,90838,MN,,,
Grow Therapy,Cigna,99204,MT,,,
Grow Therapy,Cigna,99205,MT,,,
Grow Therapy,Cigna,99214,MT,,,
Grow Therapy,Cigna,99215,MT,,,
Grow Therapy,Cigna,90833,MT,,,
Grow Therapy,Cigna,90836,MT,,,
Grow Therapy,Cigna,90838,MT,,,
Grow Therapy,Cigna,99204,OR,,,
Grow Therapy,Cigna,99205,OR,,,
Grow Therapy,Cigna,99214,OR,,,
Grow Therapy,Cigna,99215,OR,,,
Grow Therapy,Cigna,90833,OR,,,
Grow Therapy,Cigna,90836,OR,,,
Grow Therapy,Cigna,90838,OR,,,
Grow Therapy,Cigna,99204,WA,,,
Grow Therapy,Cigna,99205,WA,,,
Grow Therapy,Cigna,99214,WA,,,
Grow Therapy,Cigna,99215,WA,,,
Grow Therapy,Cigna,90833,WA,,,
Grow Therapy,Cigna,90836,WA,,,
Grow Therapy,Cigna,90838,WA,,,
Grow Therapy,BCBS - Florida,99204,FL,,,
Grow Therapy,BCBS - Florida,99205,FL,,,
Grow Therapy,BCBS - Florida,99214,FL,,,
Grow Therapy,BCBS - Florida,99215,FL,,,
Grow Therapy,BCBS - Florida,90833,FL,,,
Grow Therapy,BCBS - Florida,90836,FL,,,
Grow Therapy,BCBS - Florida,90838,FL,,,
